0, 513288
1, 489014
2, 269020
3, 23605
4, 132328
5, 64282
6, 257454
7, 431814
8, 426226
9, 259039
10, 12015
11, 347029
12, 454173
13, 34230
14, 192298
15, 184381
16, 25857
17, 12269
18, 123498
19, 119183
20, 32201
21, 33333
22, 177704
23, 36719
24, 17239
25, 13876
26, 26085
27, 27081
28, 22299
29, 118758
30, 67785
31, 124195
32, 31102
33, 86079
34, 16093
35, 147083
36, 366497
37, 124855
38, 22867
39, 124234
40, 21909
41, 106144
42, 15007
43, 117431
44, 38634
45, 48547
46, 99354
47, 44458
48, 43390
49, 18093
50, 27685
51, 157471
52, 39006
53, 11324
54, 116054
55, 100414
56, 10983
57, 24147
58, 32884
59, 15655
60, 25779
61, 11339
62, 42194
63, 39917
64, 22679
65, 68293
66, 11311
67, 18000
68, 24946
69, 32695
70, 19279
71, 25663
72, 22609
73, 19978
74, 20029
75, 22433
76, 41085
77, 13022
78, 24740
79, 34051
80, 42205
81, 12117
82, 17466
83, 11705
84, 12181
85, 23183
86, 26576
87, 25661
88, 45638
89, 33387
90, 17191
91, 44488
92, 13304
93, 16486
94, 24809
95, 31192
96, 11171
97, 26935
98, 27586
99, 14075
100, 32032
101, 30311
102, 46272
103, 16969
104, 24604
105, 12196
106, 29896
107, 12598
108, 36765
109, 32840
110, 45466
111, 31346
112, 15458
113, 16019
114, 35659
115, 10933
116, 13568
117, 34488
118, 14292
119, 19663
120, 13764
121, 45897
122, 21350
123, 16647
124, 10901
125, 15657
126, 11681
127, 41172
128, 13709
129, 26863
130, 11928
131, 27603
132, 32945
133, 29437
134, 15020
135, 26852
136, 12193
137, 35137
138, 28141
139, 29848
140, 33554
141, 33734
142, 14118
143, 22144
144, 25498
145, 37054
146, 20574
147, 21426
148, 27758
149, 38498
150, 29340
151, 25875
152, 33805
153, 16892
154, 13740
155, 13945
156, 24237
157, 19372
158, 24010
159, 15589
160, 40151
161, 42837
162, 43024
163, 25717
164, 11681
165, 30141
166, 21199
167, 35893
168, 25430
169, 42560
170, 14298
171, 20089
172, 12388
173, 37260
174, 42552
175, 40540
176, 38257
177, 22661
178, 15513
179, 28474
180, 18343
181, 18312
182, 44202
183, 36482
184, 36008
185, 43466
186, 21182
187, 15090
188, 19813
189, 30951
190, 29466
191, 20474
192, 13358
193, 31257
194, 14031
195, 28791
196, 11118
197, 12975
198, 14475
199, 44300
200, 32093
201, 28137
202, 14773
203, 28509
204, 34255
205, 22038
206, 20649
207, 35276
208, 15750
209, 21688
210, 14383
211, 27787
212, 27986
213, 38140
214, 23552
215, 38436
216, 18082
217, 12242
218, 38546
219, 14413
220, 21258
221, 11156
222, 40796
223, 35351
224, 33031
225, 41204
226, 12111
227, 20816
228, 33927
229, 22156
230, 23630
231, 39429
232, 15382
233, 43304
234, 32691
235, 27498
236, 32233
237, 27348
238, 11647
239, 28431
240, 36056
241, 34832
242, 41912
243, 38779
244, 40142
245, 21788
246, 11847
247, 18232
248, 38359
249, 28390
250, 14725
251, 15108
252, 18345
253, 36920
254, 21003
255, 43561
256, 29596
257, 12478
258, 34511
259, 41024
260, 30196
261, 11574
262, 33784
263, 27469
264, 22271
265, 23686
266, 35474
267, 29064
268, 29009
269, 12824
270, 38133
271, 14174
272, 20077
273, 44171
274, 12068
275, 43208
276, 13282
277, 31437
278, 32599
279, 38272
280, 27461
281, 44096
282, 27123
283, 24816
284, 16228
285, 39298
286, 40741
287, 27565
288, 18264
289, 27314
290, 18719
291, 45913
292, 23534
293, 21798
294, 19045
295, 35783
296, 13939
297, 23039
298, 13512
299, 23458
300, 35150
301, 13594
302, 28479
303, 34209
304, 13760
305, 21288
306, 19829
307, 103794
308, 38258
309, 37057
310, 23359
311, 22423
312, 31254
313, 38676
