0, 489315
1, 71418
2, 25702
3, 18667
4, 38978
5, 14185
6, 25967
7, 24310
8, 28465
9, 20603
10, 26569
11, 14391
12, 49270
13, 50056
14, 49530
15, 34496
16, 22592
17, 42980
18, 37036
19, 11509
20, 17555
21, 16728
22, 27513
23, 45712
24, 19877
25, 26062
26, 12073
27, 17901
28, 11252
29, 35073
30, 22759
31, 17171
32, 48447
33, 31908
34, 12870
35, 23286
36, 17880
37, 11375
38, 24325
39, 12830
40, 14860
41, 31377
42, 40678
43, 14731
44, 17760
45, 19107
46, 20096
47, 25674
48, 34402
49, 23968
50, 26553
51, 22679
52, 13344
53, 23029
54, 34423
55, 15663
56, 12244
57, 22062
58, 42711
59, 36410
60, 15887
61, 15999
62, 36531
63, 32564
64, 39038
65, 14288
66, 18757
67, 34356
68, 42316
69, 37473
70, 11200
71, 32132
72, 25796
73, 24237
74, 32436
75, 28769
76, 26884
77, 31631
78, 17938
79, 34604
80, 25996
81, 17046
82, 30848
83, 16885
84, 16084
85, 29553
86, 11395
87, 11285
88, 27626
89, 33042
90, 17189
91, 51387
92, 33905
93, 15180
94, 24838
95, 11525
96, 33331
97, 35511
98, 19038
99, 31762
100, 35540
101, 26535
102, 14286
103, 28779
104, 45270
105, 41512
106, 45272
107, 42483
108, 33202
109, 29133
110, 25247
111, 16513
112, 14218
113, 19441
114, 36000
115, 21162
116, 13562
117, 17103
118, 20563
119, 11122
120, 13754
121, 17864
122, 23211
123, 12951
124, 29874
125, 23515
126, 45469
127, 20729
128, 13819
129, 23123
130, 23388
131, 14873
132, 29048
133, 11541
134, 40786
135, 44347
136, 14515
137, 19213
138, 27706
139, 25789
140, 11447
141, 11590
142, 15329
143, 23159
144, 19767
145, 29729
146, 25049
147, 25746
148, 39121
149, 24821
150, 19518
151, 29164
152, 11373
153, 20376
154, 40595
155, 36087
156, 31532
157, 17230
158, 37354
159, 37832
160, 14693
161, 32987
162, 25133
163, 21988
164, 13026
165, 21727
166, 23371
167, 30095
168, 39865
169, 11951
170, 40729
171, 11194
172, 44210
173, 16606
174, 24264
175, 40016
176, 19670
177, 47146
